URI|PROPERTY|ENGLISH LABEL|TRANSLATION|POSTPROCESSING (RULES)
http://snomed.info/id/228889009|http://www.w3.org/2004/02/skos/core#prefLabel|6g protein exchanges/meal|six grammes d'échanges protéiques / repas|six grammes d'échanges protéiques/repas
http://snomed.info/id/228890000|http://www.w3.org/2004/02/skos/core#prefLabel|7g protein exchanges/meal|sept grammes d'échanges protéiques / repas.|sept grammes d'échanges protéiques/repas
http://snomed.info/id/228891001|http://www.w3.org/2004/02/skos/core#prefLabel|Unit of dietary carbohydrate exchange|unité d'échange glucidique alimentaire.|unité d'échange glucidique alimentaire
http://snomed.info/id/228892008|http://www.w3.org/2004/02/skos/core#prefLabel|10g carbohydrate exchanges/day|10g de glucides échangés par jour|10g de glucides échangés par jour
http://snomed.info/id/228893003|http://www.w3.org/2004/02/skos/core#prefLabel|10g carbohydrate exchanges/in-between meal snack|10g de glucides échangés / en-entre le repas-collation.|10g de glucides échangés/en-entre le repas-collation
http://snomed.info/id/228894009|http://www.w3.org/2004/02/skos/core#prefLabel|10g carbohydrate exchanges/kg body weight|10g d'échanges glucidiques / kg de poids corporel|10g d'échanges glucidiques/kg de poids corporel
http://snomed.info/id/228895005|http://www.w3.org/2004/02/skos/core#prefLabel|10g carbohydrate exchanges/meal|10g de glucides échangés / repas|10g de glucides échangés/repas
http://snomed.info/id/228896006|http://www.w3.org/2004/02/skos/core#prefLabel|Unit of dietary potassium exchange|unité d'échange alimentaire de potassium|unité d'échange alimentaire de potassium
http://snomed.info/id/228897002|http://www.w3.org/2004/02/skos/core#prefLabel|4 millimole potassium exchanges/day|4 millimoles de potassium échangés par jour|4 millimoles de potassium échangés par jour
http://snomed.info/id/228898007|http://www.w3.org/2004/02/skos/core#prefLabel|4 millimole potassium exchanges/kg body weight|4 millimoles de potassium échangés / kg de poids corporel|4 millimoles de potassium échangés/kg de poids corporel
http://snomed.info/id/228899004|http://www.w3.org/2004/02/skos/core#prefLabel|4 millimole potassium exchanges/meal|4 millimoles de potassium échangés / repas|4 millimoles de potassium échangés/repas
http://snomed.info/id/228900009|http://www.w3.org/2004/02/skos/core#prefLabel|Unit of dietary energy measurement|unité de mesure de l'énergie alimentaire|unité de mesure de l'énergie alimentaire
http://snomed.info/id/228901008|http://www.w3.org/2004/02/skos/core#prefLabel|J/mL|j / ml|j/ml
http://snomed.info/id/228901008|http://www.w3.org/2004/02/skos/core#altLabel|Joule/milliliter|joule / millilitre|joule/millilitre
http://snomed.info/id/228901008|http://www.w3.org/2004/02/skos/core#altLabel|joule/milliliter|joule / millilitre|joule/millilitre
http://snomed.info/id/228901008|http://www.w3.org/2004/02/skos/core#altLabel|joule/millilitre|joule / millilitre|joule/millilitre
http://snomed.info/id/228902001|http://www.w3.org/2004/02/skos/core#prefLabel|kcal/mL|kcal / ml|kcal/ml
http://snomed.info/id/228902001|http://www.w3.org/2004/02/skos/core#altLabel|Kilocalorie/milliliter|kilocalorie / millilitre|kilocalorie/millilitre
http://snomed.info/id/228902001|http://www.w3.org/2004/02/skos/core#altLabel|kilocalorie/millilitre|kilocalorie / millilitre|kilocalorie/millilitre
http://snomed.info/id/228903006|http://www.w3.org/2004/02/skos/core#prefLabel|MJ/h|mJ / h|MJ/h
http://snomed.info/id/228903006|http://www.w3.org/2004/02/skos/core#altLabel|Megajoule/hour|mégajoule / heure|mégajoule/heure
http://snomed.info/id/228903006|http://www.w3.org/2004/02/skos/core#altLabel|megajoule/hour|mégajoule / heure|mégajoule/heure
http://snomed.info/id/228904000|http://www.w3.org/2004/02/skos/core#prefLabel|kcal/24h|kcal / 24h.|Kcal/24h
http://snomed.info/id/228904000|http://www.w3.org/2004/02/skos/core#altLabel|Kilocalorie/24 hours|kilocalorie / 24 heures|Kilocalorie/24 heures
http://snomed.info/id/228905004|http://www.w3.org/2004/02/skos/core#prefLabel|MJ/24h|mJ / 24h|mJ/24h
http://snomed.info/id/228905004|http://www.w3.org/2004/02/skos/core#altLabel|Megajoule/24 hours|megajoule / 24 heures|megajoule/24 heures
http://snomed.info/id/228906003|http://www.w3.org/2004/02/skos/core#prefLabel|MJ/day|MJ / jour|MJ/jour
http://snomed.info/id/228906003|http://www.w3.org/2004/02/skos/core#altLabel|Megajoule/day|mégajoule / jour|mégajoule/jour
http://snomed.info/id/228907007|http://www.w3.org/2004/02/skos/core#prefLabel|kcal/feed|kcal / alimentation|kcal/alimentation
http://snomed.info/id/228907007|http://www.w3.org/2004/02/skos/core#altLabel|Kilocalorie/feed|kilocalorie / alimentation|kilocalorie/alimentation
http://snomed.info/id/228907007|http://www.w3.org/2004/02/skos/core#altLabel|kilocalorie/feed|kilocalorie / alimentation|kilocalorie/alimentation
http://snomed.info/id/228908002|http://www.w3.org/2004/02/skos/core#prefLabel|MJ/feed|MJ / alimentation|mJ/alimentation
http://snomed.info/id/228908002|http://www.w3.org/2004/02/skos/core#altLabel|Megajoule/feed|megajoule / alimentation|megajoule/alimentation
http://snomed.info/id/228908002|http://www.w3.org/2004/02/skos/core#altLabel|megajoule/feed|megajoule / alimentation|megajoule/alimentation
http://snomed.info/id/228909005|http://www.w3.org/2004/02/skos/core#prefLabel|J/feed|j / alimentation|j/alimentation
http://snomed.info/id/228909005|http://www.w3.org/2004/02/skos/core#altLabel|Joule/feed|Joule / alimentation|Joule/alimentation
http://snomed.info/id/228909005|http://www.w3.org/2004/02/skos/core#altLabel|joule/feed|joule / alimentation|joule/alimentation
http://snomed.info/id/228910000|http://www.w3.org/2004/02/skos/core#prefLabel|kcal/kg body weight|kcal / kg poids corporel|kcal/kg poids corporel
http://snomed.info/id/228910000|http://www.w3.org/2004/02/skos/core#altLabel|Kilocalorie/kilogram body weight|kilocalorie / kilogramme de poids corporel|kilocalorie/kilogramme de poids corporel
http://snomed.info/id/228911001|http://www.w3.org/2004/02/skos/core#prefLabel|MJ/kg body weight|mJ / kg poids corporel|MJ/kg poids corporel
http://snomed.info/id/228911001|http://www.w3.org/2004/02/skos/core#altLabel|Megajoule/kilogram body weight|megajoule / kilogramme de poids corporel|megajoule/kilogramme de poids corporel
http://snomed.info/id/228911001|http://www.w3.org/2004/02/skos/core#altLabel|megajoule/kilogram body weight|megajoule / kilogramme de poids corporel|megajoule/kilogramme de poids corporel
http://snomed.info/id/228912008|http://www.w3.org/2004/02/skos/core#prefLabel|J/kg body weight|j / kg poids corporel|j/kg poids corporel
http://snomed.info/id/228912008|http://www.w3.org/2004/02/skos/core#altLabel|Joule/kilogram body weight|joule / kilogramme poids corporel|joule/kilogramme poids corporel
http://snomed.info/id/228913003|http://www.w3.org/2004/02/skos/core#prefLabel|IU/feed|UI / alimentation|uI/alimentation
http://snomed.info/id/228913003|http://www.w3.org/2004/02/skos/core#altLabel|international unit/feed|unité internationale / alimentation|unité internationale/alimentation
http://snomed.info/id/228913003|http://www.w3.org/2004/02/skos/core#altLabel|international units per feed|unités internationales par alimentation|unités internationales par alimentation
http://snomed.info/id/228913003|http://www.w3.org/2004/02/skos/core#altLabel|international units/feed|unités internationales / alimentation|unités internationales/alimentation
http://snomed.info/id/228914009|http://www.w3.org/2004/02/skos/core#prefLabel|IU/24h|UI / 24h|UI/24h
http://snomed.info/id/228914009|http://www.w3.org/2004/02/skos/core#altLabel|International unit/24 hours|unité internationale / 24 heures|unité internationale/24 heures
http://snomed.info/id/228915005|http://www.w3.org/2004/02/skos/core#prefLabel|Unit of dietary mass measurement|unité de mesure de la masse alimentaire|unité de mesure de la masse alimentaire
http://snomed.info/id/228916006|http://www.w3.org/2004/02/skos/core#prefLabel|g/feed|g / alimentation|g/alimentation
http://snomed.info/id/228916006|http://www.w3.org/2004/02/skos/core#altLabel|Gram/feed|gramme / alimentation|gramme/alimentation
http://snomed.info/id/228917002|http://www.w3.org/2004/02/skos/core#prefLabel|mg/feed|mg / alimentation|mg/alimentation
http://snomed.info/id/228917002|http://www.w3.org/2004/02/skos/core#altLabel|Milligram/feed|milligramme / alimentation|milligramme/alimentation
http://snomed.info/id/228917002|http://www.w3.org/2004/02/skos/core#altLabel|milligram/feed|milligramme / alimentation|milligramme/alimentation
http://snomed.info/id/228918007|http://www.w3.org/2004/02/skos/core#prefLabel|ug/feed|ug / alimentation|ug/alimentation
http://snomed.info/id/228918007|http://www.w3.org/2004/02/skos/core#altLabel|Microgram/feed|microgramme / alimentation|microgramme/alimentation
http://snomed.info/id/228918007|http://www.w3.org/2004/02/skos/core#altLabel|microgram/feed|microgramme / alimentation|microgramme/alimentation
http://snomed.info/id/228919004|http://www.w3.org/2004/02/skos/core#prefLabel|g/kg body weight|g / kg poids corporel|g/kg poids corporel
http://snomed.info/id/228919004|http://www.w3.org/2004/02/skos/core#altLabel|Gram/kilogram body weight|gramme / kilogramme de poids corporel|gramme/kilogramme de poids corporel
http://snomed.info/id/228919004|http://www.w3.org/2004/02/skos/core#altLabel|gram/kilogram body weight|gramme / kilogramme de poids corporel|gramme/kilogramme de poids corporel
http://snomed.info/id/228920005|http://www.w3.org/2004/02/skos/core#prefLabel|mg/kg body weight|mg / kg poids corporel|mg/kg poids corporel
http://snomed.info/id/228920005|http://www.w3.org/2004/02/skos/core#altLabel|Milligram/kilogram body weight|milligramme / kilogramme de poids corporel|milligramme/kilogramme de poids corporel
http://snomed.info/id/228920005|http://www.w3.org/2004/02/skos/core#altLabel|milligram/kg body weight|milligramme / kg de poids corporel|milligramme/kg de poids corporel
http://snomed.info/id/228921009|http://www.w3.org/2004/02/skos/core#prefLabel|ug/kg body weight|ug / kg poids corporel|ug/kg poids corporel
http://snomed.info/id/228921009|http://www.w3.org/2004/02/skos/core#altLabel|Microgram/kilogram body weight|microgramme / kilogramme de poids corporel|microgramme/kilogramme de poids corporel
http://snomed.info/id/228921009|http://www.w3.org/2004/02/skos/core#altLabel|microgram/kg body weight|microgramme / kg de poids corporel|microgramme/kg de poids corporel
http://snomed.info/id/228922002|http://www.w3.org/2004/02/skos/core#prefLabel|g/meal|g / repas|g/repas
http://snomed.info/id/228922002|http://www.w3.org/2004/02/skos/core#altLabel|Gram/meal|gramme / repas|gramme/repas
http://snomed.info/id/228922002|http://www.w3.org/2004/02/skos/core#altLabel|gram/meal|gramme / repas|gramme/repas
http://snomed.info/id/228923007|http://www.w3.org/2004/02/skos/core#prefLabel|mg/meal|mg / repas|mg/repas
http://snomed.info/id/228923007|http://www.w3.org/2004/02/skos/core#altLabel|Milligram/meal|milligramme / repas|milligramme/repas
http://snomed.info/id/228924001|http://www.w3.org/2004/02/skos/core#prefLabel|ug/meal|ug / repas|ug/repas
http://snomed.info/id/228924001|http://www.w3.org/2004/02/skos/core#altLabel|Microgram/meal|microgramme / repas|microgramme/repas
http://snomed.info/id/228924001|http://www.w3.org/2004/02/skos/core#altLabel|microgram/meal|microgramme / repas|microgramme/repas
http://snomed.info/id/228925000|http://www.w3.org/2004/02/skos/core#prefLabel|Unit of dietary volume measurement|unité de mesure du volume alimentaire|unité de mesure du volume alimentaire
http://snomed.info/id/228926004|http://www.w3.org/2004/02/skos/core#prefLabel|L/feed|l / alimentation|l/alimentation
http://snomed.info/id/228926004|http://www.w3.org/2004/02/skos/core#altLabel|Liter/feed|litre / alimentation|litre/alimentation
http://snomed.info/id/228926004|http://www.w3.org/2004/02/skos/core#altLabel|Litre/feed|litre / alimentation|litre/alimentation
http://snomed.info/id/228926004|http://www.w3.org/2004/02/skos/core#altLabel|liters per feed|litres par alimentation|litres par alimentation
http://snomed.info/id/228926004|http://www.w3.org/2004/02/skos/core#altLabel|litres per feed|litre par alimentation|litre par alimentation
http://snomed.info/id/228927008|http://www.w3.org/2004/02/skos/core#prefLabel|mL/feed|ml / alimentation|ml/alimentation
http://snomed.info/id/228927008|http://www.w3.org/2004/02/skos/core#altLabel|Milliliter/feed|millilitre / alimentation|millilitre/alimentation
http://snomed.info/id/228927008|http://www.w3.org/2004/02/skos/core#altLabel|Millilitre/feed|millilitre / alimentation|millilitre/alimentation
http://snomed.info/id/228927008|http://www.w3.org/2004/02/skos/core#altLabel|milliliters per feed|millilitres par alimentation|millilitres par alimentation
http://snomed.info/id/228927008|http://www.w3.org/2004/02/skos/core#altLabel|millilitres per feed|millilitre par alimentation|millilitre par alimentation
http://snomed.info/id/228928003|http://www.w3.org/2004/02/skos/core#prefLabel|L/meal|l / repas|l/repas
http://snomed.info/id/228928003|http://www.w3.org/2004/02/skos/core#altLabel|Liter/meal|litre / repas|litre/repas
http://snomed.info/id/228928003|http://www.w3.org/2004/02/skos/core#altLabel|Litre/meal|litre / repas|litre/repas
http://snomed.info/id/228928003|http://www.w3.org/2004/02/skos/core#altLabel|liters per meal|litres par repas|litres par repas
http://snomed.info/id/228928003|http://www.w3.org/2004/02/skos/core#altLabel|litres per meal|litre par repas|litre par repas
http://snomed.info/id/228929006|http://www.w3.org/2004/02/skos/core#prefLabel|mL/meal|ml / repas|ml/repas
http://snomed.info/id/228929006|http://www.w3.org/2004/02/skos/core#altLabel|Milliliter/meal|millilitre / repas|millilitre/repas
http://snomed.info/id/228929006|http://www.w3.org/2004/02/skos/core#altLabel|Millilitre/meal|millilitre / repas|millilitre/repas
http://snomed.info/id/228929006|http://www.w3.org/2004/02/skos/core#altLabel|milliliter/meal|millilitre / repas|millilitre/repas
http://snomed.info/id/228929006|http://www.w3.org/2004/02/skos/core#altLabel|millilitre/meal|millilitre / repas|millilitre/repas
http://snomed.info/id/228930001|http://www.w3.org/2004/02/skos/core#prefLabel|L/kg body weight|l / kg de poids corporel|l/kg de poids corporel
http://snomed.info/id/228930001|http://www.w3.org/2004/02/skos/core#altLabel|Liter/kilogram body weight|litre / kilogramme de poids corporel|litre/kilogramme de poids corporel
http://snomed.info/id/228930001|http://www.w3.org/2004/02/skos/core#altLabel|Litre/kilogram body weight|litre / kilogramme de poids corporel|litre/kilogramme de poids corporel
http://snomed.info/id/228930001|http://www.w3.org/2004/02/skos/core#altLabel|liters per kg body weight|litres par kg de poids corporel|litres par kg de poids corporel
http://snomed.info/id/228930001|http://www.w3.org/2004/02/skos/core#altLabel|litres per kg body weight|litre par kg de poids corporel|litre par kg de poids corporel
