URI|PROPERTY|ENGLISH
http://snomed.info/id/443403007|http://www.w3.org/2004/02/skos/core#altLabel|Block of flats with lift access
http://snomed.info/id/443447001|http://www.w3.org/2004/02/skos/core#prefLabel|Apartment building without elevator access
http://snomed.info/id/443447001|http://www.w3.org/2004/02/skos/core#altLabel|Apartment block without elevator access
http://snomed.info/id/443447001|http://www.w3.org/2004/02/skos/core#altLabel|Block of flats without lift access
http://snomed.info/id/443621004|http://www.w3.org/2004/02/skos/core#prefLabel|Sleep apnea clinic
http://snomed.info/id/443750004|http://www.w3.org/2004/02/skos/core#prefLabel|Nonacute hospital
http://snomed.info/id/444766008|http://www.w3.org/2004/02/skos/core#prefLabel|Colposcopy clinic
http://snomed.info/id/448399001|http://www.w3.org/2004/02/skos/core#prefLabel|Dental hospital
http://snomed.info/id/448535008|http://www.w3.org/2004/02/skos/core#prefLabel|Outpatient freestanding dialysis treatment facility
http://snomed.info/id/448535008|http://www.w3.org/2004/02/skos/core#altLabel|Outpatient freestanding dialysis treatment center
http://snomed.info/id/448535008|http://www.w3.org/2004/02/skos/core#altLabel|Outpatient freestanding dialysis treatment centre
http://snomed.info/id/44860005|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing rehabilitation clinic
http://snomed.info/id/45131006|http://www.w3.org/2004/02/skos/core#prefLabel|Primary care hospital
http://snomed.info/id/45288004|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing urology clinic
http://snomed.info/id/45618002|http://www.w3.org/2004/02/skos/core#prefLabel|Skilled nursing facility
http://snomed.info/id/45618002|http://www.w3.org/2004/02/skos/core#altLabel|Skilled care facility
http://snomed.info/id/45899008|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing laboratory facility
http://snomed.info/id/46111000|http://www.w3.org/2004/02/skos/core#prefLabel|Secondary care hospital
http://snomed.info/id/46224007|http://www.w3.org/2004/02/skos/core#prefLabel|Vaccination clinic
http://snomed.info/id/46232004|http://www.w3.org/2004/02/skos/core#prefLabel|Logging and forestry site
http://snomed.info/id/48120004|http://www.w3.org/2004/02/skos/core#prefLabel|Cancer hospital
http://snomed.info/id/48311003|http://www.w3.org/2004/02/skos/core#prefLabel|Veteran's administration hospital
http://snomed.info/id/48311003|http://www.w3.org/2004/02/skos/core#altLabel|V.A. hospital
http://snomed.info/id/50569004|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient urology clinic
http://snomed.info/id/51563005|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing mental health clinic
http://snomed.info/id/51563005|http://www.w3.org/2004/02/skos/core#altLabel|Free-standing psychiatric clinic
http://snomed.info/id/51633007|http://www.w3.org/2004/02/skos/core#prefLabel|Multistage scaffolding site
http://snomed.info/id/52589007|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing orthopaedics clinic
http://snomed.info/id/52668009|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based birthing center
http://snomed.info/id/54372004|http://www.w3.org/2004/02/skos/core#prefLabel|Geriatric hospital
http://snomed.info/id/5584006|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient peripheral vascular clinic
http://snomed.info/id/55948006|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing family medicine clinic
http://snomed.info/id/56109004|http://www.w3.org/2004/02/skos/core#prefLabel|Intermediate care hospital
http://snomed.info/id/56189001|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient obstetrical clinic
http://snomed.info/id/56217002|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing obstetrical clinic
http://snomed.info/id/56293002|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient haematology clinic
http://snomed.info/id/56775002|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing respiratory disease clinic
http://snomed.info/id/56775002|http://www.w3.org/2004/02/skos/core#altLabel|Free-standing pneumology clinic
http://snomed.info/id/57159002|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient respiratory disease clinic
http://snomed.info/id/57159002|http://www.w3.org/2004/02/skos/core#altLabel|Hospital-based outpatient pneumology clinic
http://snomed.info/id/58482006|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient gastroenterology clinic
http://snomed.info/id/59374000|http://www.w3.org/2004/02/skos/core#prefLabel|Traveler's aid clinic
http://snomed.info/id/62264003|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing otorhinolaryngology clinic
http://snomed.info/id/62264003|http://www.w3.org/2004/02/skos/core#altLabel|Free-standing ORL clinic
http://snomed.info/id/62480006|http://www.w3.org/2004/02/skos/core#prefLabel|Psychiatric hospital
http://snomed.info/id/62480006|http://www.w3.org/2004/02/skos/core#altLabel|Mental hospital
http://snomed.info/id/63997002|http://www.w3.org/2004/02/skos/core#prefLabel|Skilled nursing facility, level 3 care
http://snomed.info/id/66280005|http://www.w3.org/2004/02/skos/core#prefLabel|Private home-based care
http://snomed.info/id/66992004|http://www.w3.org/2004/02/skos/core#prefLabel|Overhead and gantry crane site
http://snomed.info/id/67190003|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing clinic
http://snomed.info/id/67190003|http://www.w3.org/2004/02/skos/core#altLabel|Free-standing health center
http://snomed.info/id/67190003|http://www.w3.org/2004/02/skos/core#altLabel|Free-standing health centre
http://snomed.info/id/67236001|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based outpatient physical medicine clinic
http://snomed.info/id/67236001|http://www.w3.org/2004/02/skos/core#altLabel|Hospital-based outpatient physiatry clinic
http://snomed.info/id/6827000|http://www.w3.org/2004/02/skos/core#prefLabel|Local community health center
http://snomed.info/id/69135000|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing infectious disease clinic
http://snomed.info/id/69297003|http://www.w3.org/2004/02/skos/core#prefLabel|Pool
http://snomed.info/id/69362002|http://www.w3.org/2004/02/skos/core#prefLabel|Hospital-based ambulatory surgery facility
http://snomed.info/id/69859008|http://www.w3.org/2004/02/skos/core#prefLabel|Free-standing rheumatology clinic
http://snomed.info/id/699854004|http://www.w3.org/2004/02/skos/core#prefLabel|Funeral home
http://snomed.info/id/699854004|http://www.w3.org/2004/02/skos/core#altLabel|Funeral parlour
http://snomed.info/id/702703009|http://www.w3.org/2004/02/skos/core#prefLabel|Outdoor public site
http://snomed.info/id/702703009|http://www.w3.org/2004/02/skos/core#altLabel|Outdoor public place
http://snomed.info/id/702704003|http://www.w3.org/2004/02/skos/core#prefLabel|Indoor public site
http://snomed.info/id/702705002|http://www.w3.org/2004/02/skos/core#prefLabel|Mobile clinic
http://snomed.info/id/702706001|http://www.w3.org/2004/02/skos/core#prefLabel|Diabetes clinic
http://snomed.info/id/702812003|http://www.w3.org/2004/02/skos/core#prefLabel|Acute pain clinic
http://snomed.info/id/702813008|http://www.w3.org/2004/02/skos/core#prefLabel|Acquired immune deficiency syndrome clinic
http://snomed.info/id/702814002|http://www.w3.org/2004/02/skos/core#prefLabel|Allergy clinic
http://snomed.info/id/702819007|http://www.w3.org/2004/02/skos/core#prefLabel|After hours clinic
http://snomed.info/id/702821002|http://www.w3.org/2004/02/skos/core#prefLabel|Amputee clinic
http://snomed.info/id/702822009|http://www.w3.org/2004/02/skos/core#prefLabel|Anticoagulation clinic
http://snomed.info/id/702823004|http://www.w3.org/2004/02/skos/core#prefLabel|Asthma clinic
http://snomed.info/id/702824005|http://www.w3.org/2004/02/skos/core#prefLabel|Audiology clinic
http://snomed.info/id/702825006|http://www.w3.org/2004/02/skos/core#prefLabel|Autism clinic
http://snomed.info/id/702826007|http://www.w3.org/2004/02/skos/core#prefLabel|Bipolar clinic
http://snomed.info/id/702827003|http://www.w3.org/2004/02/skos/core#prefLabel|Bone marrow transplant clinic
http://snomed.info/id/702828008|http://www.w3.org/2004/02/skos/core#prefLabel|Breast clinic
http://snomed.info/id/702830005|http://www.w3.org/2004/02/skos/core#prefLabel|Cardiology clinic
http://snomed.info/id/702831009|http://www.w3.org/2004/02/skos/core#prefLabel|Child and adolescent medicine clinic
http://snomed.info/id/702832002|http://www.w3.org/2004/02/skos/core#prefLabel|Child and adolescent neurology clinic
http://snomed.info/id/702832002|http://www.w3.org/2004/02/skos/core#altLabel|Paediatric neurology clinic
http://snomed.info/id/702832002|http://www.w3.org/2004/02/skos/core#altLabel|Pediatric neurology clinic
http://snomed.info/id/702833007|http://www.w3.org/2004/02/skos/core#prefLabel|Child and adolescent psychiatry clinic
http://snomed.info/id/702834001|http://www.w3.org/2004/02/skos/core#prefLabel|Child speech and language therapy clinic
http://snomed.info/id/702839006|http://www.w3.org/2004/02/skos/core#prefLabel|Chronic obstructive pulmonary disease clinic
http://snomed.info/id/702840008|http://www.w3.org/2004/02/skos/core#prefLabel|Chronic pain clinic
http://snomed.info/id/702841007|http://www.w3.org/2004/02/skos/core#prefLabel|Cleft palate clinic
http://snomed.info/id/702842000|http://www.w3.org/2004/02/skos/core#prefLabel|Congenital heart disease clinic
http://snomed.info/id/702843005|http://www.w3.org/2004/02/skos/core#prefLabel|Congestive heart failure clinic
http://snomed.info/id/702844004|http://www.w3.org/2004/02/skos/core#prefLabel|Cystic fibrosis clinic
http://snomed.info/id/702845003|http://www.w3.org/2004/02/skos/core#prefLabel|Deep vein thrombosis clinic
http://snomed.info/id/702846002|http://www.w3.org/2004/02/skos/core#prefLabel|Dental clinic
http://snomed.info/id/702847006|http://www.w3.org/2004/02/skos/core#prefLabel|Dermatology clinic
http://snomed.info/id/702848001|http://www.w3.org/2004/02/skos/core#prefLabel|Diabetes foot care clinic
http://snomed.info/id/702849009|http://www.w3.org/2004/02/skos/core#prefLabel|Diabetes in pregnancy clinic
http://snomed.info/id/702850009|http://www.w3.org/2004/02/skos/core#prefLabel|Diabetic retinopathy clinic
http://snomed.info/id/702851008|http://www.w3.org/2004/02/skos/core#prefLabel|Down syndrome clinic
http://snomed.info/id/702852001|http://www.w3.org/2004/02/skos/core#prefLabel|Ear, nose and throat clinic
http://snomed.info/id/702853006|http://www.w3.org/2004/02/skos/core#prefLabel|Eating disorder clinic
http://snomed.info/id/702854000|http://www.w3.org/2004/02/skos/core#prefLabel|Endocrinology clinic
http://snomed.info/id/702855004|http://www.w3.org/2004/02/skos/core#prefLabel|Family medicine clinic
http://snomed.info/id/702856003|http://www.w3.org/2004/02/skos/core#prefLabel|Family planning clinic
http://snomed.info/id/702857007|http://www.w3.org/2004/02/skos/core#prefLabel|Fetal alcohol clinic
http://snomed.info/id/702858002|http://www.w3.org/2004/02/skos/core#prefLabel|Fracture clinic
http://snomed.info/id/702859005|http://www.w3.org/2004/02/skos/core#prefLabel|Gastroenterology clinic
http://snomed.info/id/702860000|http://www.w3.org/2004/02/skos/core#prefLabel|General surgery clinic
http://snomed.info/id/702861001|http://www.w3.org/2004/02/skos/core#prefLabel|Genetics clinic
http://snomed.info/id/702862008|http://www.w3.org/2004/02/skos/core#prefLabel|Gynaecology clinic
http://snomed.info/id/702863003|http://www.w3.org/2004/02/skos/core#prefLabel|Hand clinic
http://snomed.info/id/702864009|http://www.w3.org/2004/02/skos/core#prefLabel|Headache clinic
http://snomed.info/id/702865005|http://www.w3.org/2004/02/skos/core#prefLabel|Haematology clinic
http://snomed.info/id/702866006|http://www.w3.org/2004/02/skos/core#prefLabel|Haemophilia clinic
http://snomed.info/id/702867002|http://www.w3.org/2004/02/skos/core#prefLabel|Hypertension clinic
http://snomed.info/id/702868007|http://www.w3.org/2004/02/skos/core#prefLabel|Immunology clinic
http://snomed.info/id/702869004|http://www.w3.org/2004/02/skos/core#prefLabel|Incident site
http://snomed.info/id/702870003|http://www.w3.org/2004/02/skos/core#prefLabel|Infectious disease clinic
http://snomed.info/id/702871004|http://www.w3.org/2004/02/skos/core#prefLabel|Infertility clinic
http://snomed.info/id/702877000|http://www.w3.org/2004/02/skos/core#prefLabel|Internal medicine clinic
http://snomed.info/id/702878005|http://www.w3.org/2004/02/skos/core#prefLabel|Land ambulance
http://snomed.info/id/702879002|http://www.w3.org/2004/02/skos/core#prefLabel|Laser eye clinic
http://snomed.info/id/702880004|http://www.w3.org/2004/02/skos/core#prefLabel|Lymphedema clinic
http://snomed.info/id/702881000|http://www.w3.org/2004/02/skos/core#prefLabel|Medical day care
http://snomed.info/id/702882007|http://www.w3.org/2004/02/skos/core#prefLabel|Mental health clinic
http://snomed.info/id/702883002|http://www.w3.org/2004/02/skos/core#prefLabel|Mood or anxiety disorder clinic
http://snomed.info/id/702884008|http://www.w3.org/2004/02/skos/core#prefLabel|Movement disorder clinic
http://snomed.info/id/702885009|http://www.w3.org/2004/02/skos/core#prefLabel|Multiple sclerosis clinic
http://snomed.info/id/702886005|http://www.w3.org/2004/02/skos/core#prefLabel|Nephrology clinic
http://snomed.info/id/702887001|http://www.w3.org/2004/02/skos/core#prefLabel|Neurology clinic
http://snomed.info/id/702888006|http://www.w3.org/2004/02/skos/core#prefLabel|Neuromuscular clinic
http://snomed.info/id/702889003|http://www.w3.org/2004/02/skos/core#prefLabel|Neurophysiology clinic
http://snomed.info/id/702890007|http://www.w3.org/2004/02/skos/core#prefLabel|Neuropsychology clinic
http://snomed.info/id/702891006|http://www.w3.org/2004/02/skos/core#prefLabel|Neurosurgery clinic
http://snomed.info/id/702892004|http://www.w3.org/2004/02/skos/core#prefLabel|Obstetrics and gynaecology clinic
http://snomed.info/id/702893009|http://www.w3.org/2004/02/skos/core#prefLabel|Occupational therapy clinic
http://snomed.info/id/702894003|http://www.w3.org/2004/02/skos/core#prefLabel|Ophthalmology clinic
http://snomed.info/id/702895002|http://www.w3.org/2004/02/skos/core#prefLabel|Osteoporosis clinic
http://snomed.info/id/702897005|http://www.w3.org/2004/02/skos/core#prefLabel|Pain clinic
http://snomed.info/id/702898000|http://www.w3.org/2004/02/skos/core#prefLabel|Parkinson's disease clinic
http://snomed.info/id/702899008|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric cardiology clinic
http://snomed.info/id/702900003|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric clinic
http://snomed.info/id/702901004|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric dermatology clinic
http://snomed.info/id/702902006|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric ear, nose and throat clinic
