uri|property|term
http://snomed.info/id/258133001|http://www.w3.org/2004/02/skos/core#prefLabel|essai sur plaque
http://snomed.info/id/258136009|http://www.w3.org/2004/02/skos/core#prefLabel|traumatisme direct
http://snomed.info/id/258143003|http://www.w3.org/2004/02/skos/core#prefLabel|non conformant
http://snomed.info/id/258144009|http://www.w3.org/2004/02/skos/core#prefLabel|changement de position
http://snomed.info/id/258150004|http://www.w3.org/2004/02/skos/core#prefLabel|transmission
http://snomed.info/id/258159003|http://www.w3.org/2004/02/skos/core#prefLabel|typage de la production de biofilm
http://snomed.info/id/258164004|http://www.w3.org/2004/02/skos/core#prefLabel|technique de Seldinger
http://snomed.info/id/258169009|http://www.w3.org/2004/02/skos/core#prefLabel|technique de reconstruction d'une poche
http://snomed.info/id/258171009|http://www.w3.org/2004/02/skos/core#prefLabel|technique à l'aveugle
http://snomed.info/id/258173007|http://www.w3.org/2004/02/skos/core#prefLabel|technique de vision directe
http://snomed.info/id/258178003|http://www.w3.org/2004/02/skos/core#prefLabel|technique d'aspiration de sang
http://snomed.info/id/258179006|http://www.w3.org/2004/02/skos/core#prefLabel|technique de retour du sang
http://snomed.info/id/258180009|http://www.w3.org/2004/02/skos/core#prefLabel|analyse de la forme des ondes de pression
http://snomed.info/id/258181008|http://www.w3.org/2004/02/skos/core#prefLabel|analyse de l'électrocardiogramme
http://snomed.info/id/258182001|http://www.w3.org/2004/02/skos/core#prefLabel|transillumination à la lumière froide
http://snomed.info/id/258183006|http://www.w3.org/2004/02/skos/core#prefLabel|injection de gaz et auscultation
http://snomed.info/id/258215001|http://www.w3.org/2004/02/skos/core#prefLabel|stade 1
http://snomed.info/id/258219007|http://www.w3.org/2004/02/skos/core#prefLabel|stade 2
http://snomed.info/id/258224005|http://www.w3.org/2004/02/skos/core#prefLabel|stade 3
http://snomed.info/id/258228008|http://www.w3.org/2004/02/skos/core#prefLabel|stade 4
http://snomed.info/id/258237008|http://www.w3.org/2004/02/skos/core#prefLabel|éditions
http://snomed.info/id/258238003|http://www.w3.org/2004/02/skos/core#prefLabel|première édition
http://snomed.info/id/258240008|http://www.w3.org/2004/02/skos/core#prefLabel|deuxième édition
http://snomed.info/id/258241007|http://www.w3.org/2004/02/skos/core#prefLabel|troisième édition
http://snomed.info/id/258242000|http://www.w3.org/2004/02/skos/core#prefLabel|quatrième édition
http://snomed.info/id/258262008|http://www.w3.org/2004/02/skos/core#prefLabel|très grand(e)
http://snomed.info/id/258262008|http://www.w3.org/2004/02/skos/core#altLabel|très grand
http://snomed.info/id/258349007|http://www.w3.org/2004/02/skos/core#prefLabel|grades
http://snomed.info/id/258391009|http://www.w3.org/2004/02/skos/core#prefLabel|classes
http://snomed.info/id/258392002|http://www.w3.org/2004/02/skos/core#prefLabel|classe 1
http://snomed.info/id/258393007|http://www.w3.org/2004/02/skos/core#prefLabel|classe 2
http://snomed.info/id/258394001|http://www.w3.org/2004/02/skos/core#prefLabel|classe 3
http://snomed.info/id/258395000|http://www.w3.org/2004/02/skos/core#prefLabel|niveaux
http://snomed.info/id/258396004|http://www.w3.org/2004/02/skos/core#prefLabel|niveau planifié
http://snomed.info/id/258399006|http://www.w3.org/2004/02/skos/core#prefLabel|valeur du niveau d'un lymphonœud
http://snomed.info/id/258667005|http://www.w3.org/2004/02/skos/core#prefLabel|unité de longueur
http://snomed.info/id/258668000|http://www.w3.org/2004/02/skos/core#prefLabel|unité de longueur du système international
http://snomed.info/id/258676003|http://www.w3.org/2004/02/skos/core#prefLabel|unité de longueur autre que celles du système international
http://snomed.info/id/258680008|http://www.w3.org/2004/02/skos/core#prefLabel|unité de masse
http://snomed.info/id/258681007|http://www.w3.org/2004/02/skos/core#prefLabel|unité de masse du système international
http://snomed.info/id/258682000|http://www.w3.org/2004/02/skos/core#prefLabel|gramme
http://snomed.info/id/258684004|http://www.w3.org/2004/02/skos/core#prefLabel|milligramme
http://snomed.info/id/258685003|http://www.w3.org/2004/02/skos/core#prefLabel|microgramme
http://snomed.info/id/258686002|http://www.w3.org/2004/02/skos/core#prefLabel|nanogramme
http://snomed.info/id/258689009|http://www.w3.org/2004/02/skos/core#prefLabel|unité de masse autre que celles du système international
http://snomed.info/id/258695005|http://www.w3.org/2004/02/skos/core#prefLabel|unité de temps
http://snomed.info/id/258696006|http://www.w3.org/2004/02/skos/core#prefLabel|unité de temps du système international
http://snomed.info/id/258700003|http://www.w3.org/2004/02/skos/core#prefLabel|unité de temps autre que celles du système international
http://snomed.info/id/258704007|http://www.w3.org/2004/02/skos/core#prefLabel|heures indiquées selon les aiguilles d'un cadran
http://snomed.info/id/258708005|http://www.w3.org/2004/02/skos/core#prefLabel|unité de température
http://snomed.info/id/258709002|http://www.w3.org/2004/02/skos/core#prefLabel|unité de température du système international
http://snomed.info/id/258711006|http://www.w3.org/2004/02/skos/core#prefLabel|unité de température autre que celles du système international
http://snomed.info/id/258715002|http://www.w3.org/2004/02/skos/core#prefLabel|unité de quantité de substance
http://snomed.info/id/258716001|http://www.w3.org/2004/02/skos/core#prefLabel|unité de quantité de substance du système international
http://snomed.info/id/258718000|http://www.w3.org/2004/02/skos/core#prefLabel|millimole
http://snomed.info/id/258724006|http://www.w3.org/2004/02/skos/core#prefLabel|unité de quantité de substance autre que celles du système international
http://snomed.info/id/258727004|http://www.w3.org/2004/02/skos/core#prefLabel|milliéquivalent
http://snomed.info/id/258731005|http://www.w3.org/2004/02/skos/core#prefLabel|partie par million
http://snomed.info/id/258738004|http://www.w3.org/2004/02/skos/core#prefLabel|fraction du total
http://snomed.info/id/258743006|http://www.w3.org/2004/02/skos/core#prefLabel|unités de densité optique
http://snomed.info/id/25876001|http://www.w3.org/2004/02/skos/core#prefLabel|urgence
http://snomed.info/id/258769000|http://www.w3.org/2004/02/skos/core#prefLabel|unité de volume
http://snomed.info/id/258770004|http://www.w3.org/2004/02/skos/core#prefLabel|litre
http://snomed.info/id/258773002|http://www.w3.org/2004/02/skos/core#prefLabel|millilitre
http://snomed.info/id/258780000|http://www.w3.org/2004/02/skos/core#prefLabel|nanokatal
http://snomed.info/id/258784009|http://www.w3.org/2004/02/skos/core#prefLabel|unité d'énergie
http://snomed.info/id/258785005|http://www.w3.org/2004/02/skos/core#prefLabel|unité d'énergie du système international
http://snomed.info/id/258789004|http://www.w3.org/2004/02/skos/core#prefLabel|unité d'énergie autre que celles du système international
http://snomed.info/id/258792000|http://www.w3.org/2004/02/skos/core#prefLabel|unité de concentration
http://snomed.info/id/258793005|http://www.w3.org/2004/02/skos/core#prefLabel|unité de concentration dérivée du système international
http://snomed.info/id/258798001|http://www.w3.org/2004/02/skos/core#altLabel|milligramme/millilitre
http://snomed.info/id/258801007|http://www.w3.org/2004/02/skos/core#prefLabel|ug/mL
http://snomed.info/id/258801007|http://www.w3.org/2004/02/skos/core#altLabel|microgramme/millilitre
http://snomed.info/id/258834009|http://www.w3.org/2004/02/skos/core#prefLabel|mg/h
http://snomed.info/id/258834009|http://www.w3.org/2004/02/skos/core#altLabel|milligramme/heure
http://snomed.info/id/258838007|http://www.w3.org/2004/02/skos/core#prefLabel|ug/h
http://snomed.info/id/258838007|http://www.w3.org/2004/02/skos/core#altLabel|microgramme/heure
http://snomed.info/id/258904003|http://www.w3.org/2004/02/skos/core#prefLabel|unité de concentration autre que celles du système international
http://snomed.info/id/258948008|http://www.w3.org/2004/02/skos/core#prefLabel|U/mL
http://snomed.info/id/258948008|http://www.w3.org/2004/02/skos/core#altLabel|unité/millilitre
http://snomed.info/id/258982002|http://www.w3.org/2004/02/skos/core#prefLabel|unité de débit
http://snomed.info/id/258997004|http://www.w3.org/2004/02/skos/core#prefLabel|unité internationale
http://snomed.info/id/259010008|http://www.w3.org/2004/02/skos/core#prefLabel|unité de pression
http://snomed.info/id/259021004|http://www.w3.org/2004/02/skos/core#prefLabel|unité de surface
http://snomed.info/id/259023001|http://www.w3.org/2004/02/skos/core#prefLabel|unité de fréquence
http://snomed.info/id/259031006|http://www.w3.org/2004/02/skos/core#prefLabel|sur 40
http://snomed.info/id/259033009|http://www.w3.org/2004/02/skos/core#prefLabel|par éjaculat
http://snomed.info/id/259034003|http://www.w3.org/2004/02/skos/core#prefLabel|par champ à fort grossissement
http://snomed.info/id/259035002|http://www.w3.org/2004/02/skos/core#prefLabel|par millilitre
http://snomed.info/id/259037005|http://www.w3.org/2004/02/skos/core#prefLabel|par période
http://snomed.info/id/259040005|http://www.w3.org/2004/02/skos/core#prefLabel|centipoise
http://snomed.info/id/259042002|http://www.w3.org/2004/02/skos/core#prefLabel|décibel
http://snomed.info/id/259043007|http://www.w3.org/2004/02/skos/core#prefLabel|décibel de niveau d'audition
http://snomed.info/id/259044001|http://www.w3.org/2004/02/skos/core#prefLabel|décibel de niveau de pression acoustique
http://snomed.info/id/259046004|http://www.w3.org/2004/02/skos/core#prefLabel|degrés d'un arc
http://snomed.info/id/259052003|http://www.w3.org/2004/02/skos/core#prefLabel|largeurs de doigt
http://snomed.info/id/259082009|http://www.w3.org/2004/02/skos/core#prefLabel|secondes d'un arc
http://snomed.info/id/25931000087108|http://www.w3.org/2004/02/skos/core#prefLabel|médecine de l'adolescence
http://snomed.info/id/259580005|http://www.w3.org/2004/02/skos/core#prefLabel|globule gras
http://snomed.info/id/26001000087108|http://www.w3.org/2004/02/skos/core#prefLabel|pédiatrie du développement
http://snomed.info/id/26011000087105|http://www.w3.org/2004/02/skos/core#prefLabel|pathologie judiciaire
http://snomed.info/id/260223001|http://www.w3.org/2004/02/skos/core#prefLabel|technique d'intercuspidie maximale
http://snomed.info/id/260224007|http://www.w3.org/2004/02/skos/core#prefLabel|objectif
http://snomed.info/id/260227000|http://www.w3.org/2004/02/skos/core#prefLabel|technique immunologique en phase solide
http://snomed.info/id/260231006|http://www.w3.org/2004/02/skos/core#prefLabel|technique de Van Slyke
http://snomed.info/id/260234003|http://www.w3.org/2004/02/skos/core#prefLabel|compensation
http://snomed.info/id/260242002|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : pesant
http://snomed.info/id/260243007|http://www.w3.org/2004/02/skos/core#prefLabel|kappa
http://snomed.info/id/260245000|http://www.w3.org/2004/02/skos/core#prefLabel|valeur de constatation
http://snomed.info/id/260245000|http://www.w3.org/2004/02/skos/core#altLabel|valeurs de constatations
http://snomed.info/id/260280001|http://www.w3.org/2004/02/skos/core#prefLabel|trois sur cinq
http://snomed.info/id/2603003|http://www.w3.org/2004/02/skos/core#prefLabel|secondaire
http://snomed.info/id/260312003|http://www.w3.org/2004/02/skos/core#prefLabel|inférieur à 90 degrés
http://snomed.info/id/260315001|http://www.w3.org/2004/02/skos/core#prefLabel|supérieur à 90 degrés
http://snomed.info/id/260320001|http://www.w3.org/2004/02/skos/core#prefLabel|1/2 mouvement
http://snomed.info/id/260321002|http://www.w3.org/2004/02/skos/core#prefLabel|1/4 de mouvement
http://snomed.info/id/260332002|http://www.w3.org/2004/02/skos/core#prefLabel|3/4 de mouvement
http://snomed.info/id/260345003|http://www.w3.org/2004/02/skos/core#prefLabel|90 degrés
http://snomed.info/id/260347006|http://www.w3.org/2004/02/skos/core#prefLabel|présence + sur ++++
http://snomed.info/id/260347006|http://www.w3.org/2004/02/skos/core#altLabel|rares (+ sur ++++)
http://snomed.info/id/260347006|http://www.w3.org/2004/02/skos/core#altLabel|un plus
http://snomed.info/id/260348001|http://www.w3.org/2004/02/skos/core#prefLabel|présence ++ sur ++++
http://snomed.info/id/260348001|http://www.w3.org/2004/02/skos/core#altLabel|quelques (++ sur ++++)
http://snomed.info/id/260349009|http://www.w3.org/2004/02/skos/core#prefLabel|présence +++ sur ++++
http://snomed.info/id/260349009|http://www.w3.org/2004/02/skos/core#altLabel|nombreux ou nombreuses (+++ / ++++)
http://snomed.info/id/260350009|http://www.w3.org/2004/02/skos/core#prefLabel|présence ++++ sur ++++
http://snomed.info/id/260350009|http://www.w3.org/2004/02/skos/core#altLabel|très nombreux (++++ sur ++++)
http://snomed.info/id/260351008|http://www.w3.org/2004/02/skos/core#prefLabel|à peine visible
http://snomed.info/id/260352001|http://www.w3.org/2004/02/skos/core#prefLabel|marginé
http://snomed.info/id/260354000|http://www.w3.org/2004/02/skos/core#prefLabel|nombre modéré
http://snomed.info/id/260355004|http://www.w3.org/2004/02/skos/core#prefLabel|pic modéré
http://snomed.info/id/260356003|http://www.w3.org/2004/02/skos/core#prefLabel|modérément résistant
http://snomed.info/id/260357007|http://www.w3.org/2004/02/skos/core#prefLabel|modérément susceptible
http://snomed.info/id/260358002|http://www.w3.org/2004/02/skos/core#prefLabel|très
http://snomed.info/id/260359005|http://www.w3.org/2004/02/skos/core#prefLabel|très lourd
http://snomed.info/id/260361001|http://www.w3.org/2004/02/skos/core#prefLabel|très léger
http://snomed.info/id/260364009|http://www.w3.org/2004/02/skos/core#prefLabel|additif
http://snomed.info/id/260365005|http://www.w3.org/2004/02/skos/core#prefLabel|accru
http://snomed.info/id/260366006|http://www.w3.org/2004/02/skos/core#prefLabel|augmentation
http://snomed.info/id/260367002|http://www.w3.org/2004/02/skos/core#prefLabel|augmentation homogène
http://snomed.info/id/260368007|http://www.w3.org/2004/02/skos/core#prefLabel|augmentation disséminée
http://snomed.info/id/260369004|http://www.w3.org/2004/02/skos/core#prefLabel|croissant
http://snomed.info/id/260370003|http://www.w3.org/2004/02/skos/core#prefLabel|diminution
http://snomed.info/id/260371004|http://www.w3.org/2004/02/skos/core#prefLabel|en diminution
http://snomed.info/id/260372006|http://www.w3.org/2004/02/skos/core#prefLabel|déficient
http://snomed.info/id/260373001|http://www.w3.org/2004/02/skos/core#prefLabel|dépisté
http://snomed.info/id/260375008|http://www.w3.org/2004/02/skos/core#prefLabel|efficace
http://snomed.info/id/260376009|http://www.w3.org/2004/02/skos/core#prefLabel|grossi
http://snomed.info/id/260377000|http://www.w3.org/2004/02/skos/core#prefLabel|exagéré
http://snomed.info/id/260378005|http://www.w3.org/2004/02/skos/core#prefLabel|excessif
http://snomed.info/id/260379002|http://www.w3.org/2004/02/skos/core#prefLabel|altéré
http://snomed.info/id/260380004|http://www.w3.org/2004/02/skos/core#prefLabel|incompatible
http://snomed.info/id/260381000|http://www.w3.org/2004/02/skos/core#prefLabel|inefficace
http://snomed.info/id/260382007|http://www.w3.org/2004/02/skos/core#prefLabel|pic large
http://snomed.info/id/260383002|http://www.w3.org/2004/02/skos/core#prefLabel|tardif
http://snomed.info/id/260384008|http://www.w3.org/2004/02/skos/core#prefLabel|longue durée
http://snomed.info/id/260385009|http://www.w3.org/2004/02/skos/core#prefLabel|négatif
