uri|property|term|subhierarchy
http://snomed.info/id/20572008|http://www.w3.org/2004/02/skos/core#prefLabel|Good|Descriptor + Findings values
http://snomed.info/id/20572008|http://www.w3.org/2004/02/skos/core#altLabel|Well|Descriptor + Findings values
http://snomed.info/id/20583004|http://www.w3.org/2004/02/skos/core#prefLabel|Firm|Descriptor
http://snomed.info/id/20635005|http://www.w3.org/2004/02/skos/core#prefLabel|Semi-open circuit scuba diving|Sport
http://snomed.info/id/20646008|http://www.w3.org/2004/02/skos/core#prefLabel|Intractable|Descriptor
http://snomed.info/id/20646008|http://www.w3.org/2004/02/skos/core#altLabel|Refractory|Descriptor
http://snomed.info/id/20827005|http://www.w3.org/2004/02/skos/core#prefLabel|Angiolupoid|Descriptor
http://snomed.info/id/20922003|http://www.w3.org/2004/02/skos/core#prefLabel|Transnasal approach|Spatial and relational concepts
http://snomed.info/id/20922003|http://www.w3.org/2004/02/skos/core#altLabel|Pernasal|Spatial and relational concepts
http://snomed.info/id/20922003|http://www.w3.org/2004/02/skos/core#altLabel|Transnasal|Spatial and relational concepts
http://snomed.info/id/20922003|http://www.w3.org/2004/02/skos/core#altLabel|Via nose|Spatial and relational concepts
http://snomed.info/id/20967005|http://www.w3.org/2004/02/skos/core#prefLabel|Abnormal shape|Descriptor
http://snomed.info/id/20967005|http://www.w3.org/2004/02/skos/core#altLabel|Distortion|Descriptor
http://snomed.info/id/21006006|http://www.w3.org/2004/02/skos/core#prefLabel|Hemispheric|Descriptor
http://snomed.info/id/21015004|http://www.w3.org/2004/02/skos/core#prefLabel|Environmental hazard|Any hazardous entity
http://snomed.info/id/21029003|http://www.w3.org/2004/02/skos/core#prefLabel|Bedtime|Time frame
http://snomed.info/id/21114003|http://www.w3.org/2004/02/skos/core#prefLabel|Oblique|Descriptor
http://snomed.info/id/21157008|http://www.w3.org/2004/02/skos/core#prefLabel|Not cleared by|General information qualifier
http://snomed.info/id/21157008|http://www.w3.org/2004/02/skos/core#altLabel|Not cleared by (contextual qualifier)|General information qualifier
http://snomed.info/id/21172007|http://www.w3.org/2004/02/skos/core#prefLabel|Faceted|Descriptor
http://snomed.info/id/21282002|http://www.w3.org/2004/02/skos/core#prefLabel|Repeat emergency|Descriptor + Modifier mainly for procedure
http://snomed.info/id/21471008|http://www.w3.org/2004/02/skos/core#prefLabel|Baseball|Sport
http://snomed.info/id/21481007|http://www.w3.org/2004/02/skos/core#prefLabel|Over|Descriptor
http://snomed.info/id/21594007|http://www.w3.org/2004/02/skos/core#prefLabel|Malignant|Descriptor
http://snomed.info/id/21703008|http://www.w3.org/2004/02/skos/core#prefLabel|Physical hazard|Any hazardous entity
http://snomed.info/id/21703008|http://www.w3.org/2004/02/skos/core#altLabel|Any hazardous entity|Any hazardous entity
http://snomed.info/id/21864008|http://www.w3.org/2004/02/skos/core#prefLabel|Seasonal course|Descriptor + Special atomic mapping values
http://snomed.info/id/21864008|http://www.w3.org/2004/02/skos/core#altLabel|Seasonal|Descriptor + Special atomic mapping values
http://snomed.info/id/22103003|http://www.w3.org/2004/02/skos/core#prefLabel|Platelet antigen system HPA-5|Classification system
http://snomed.info/id/22205004|http://www.w3.org/2004/02/skos/core#prefLabel|Contact sport|Sport
http://snomed.info/id/22205004|http://www.w3.org/2004/02/skos/core#altLabel|Physical sport, contact type|Sport
http://snomed.info/id/22205004|http://www.w3.org/2004/02/skos/core#altLabel|Physical sports, contact type|Sport
http://snomed.info/id/223395000|http://www.w3.org/2004/02/skos/core#prefLabel|Power of attorney proceedings|Legal proceedings
http://snomed.info/id/224628009|http://www.w3.org/2004/02/skos/core#prefLabel|Hinko language|World languages
http://snomed.info/id/224773006|http://www.w3.org/2004/02/skos/core#prefLabel|Benefits and pensions|Benefits, entitlements and rights
http://snomed.info/id/224774000|http://www.w3.org/2004/02/skos/core#prefLabel|Social security benefits|Benefits, entitlements and rights
http://snomed.info/id/224775004|http://www.w3.org/2004/02/skos/core#prefLabel|National Health Service benefits|Benefits, entitlements and rights
http://snomed.info/id/224776003|http://www.w3.org/2004/02/skos/core#prefLabel|Local authority benefits|Benefits, entitlements and rights
http://snomed.info/id/224891009|http://www.w3.org/2004/02/skos/core#prefLabel|Healthcare services|Services, facilities and utilities
http://snomed.info/id/224893007|http://www.w3.org/2004/02/skos/core#prefLabel|Divorce proceedings|Legal proceedings
http://snomed.info/id/224894001|http://www.w3.org/2004/02/skos/core#prefLabel|Custody proceedings|Legal proceedings
http://snomed.info/id/224895000|http://www.w3.org/2004/02/skos/core#prefLabel|Children Act proceedings|Legal proceedings
http://snomed.info/id/224896004|http://www.w3.org/2004/02/skos/core#prefLabel|Negligence proceedings|Legal proceedings
http://snomed.info/id/224915000|http://www.w3.org/2004/02/skos/core#prefLabel|weeks/month|Unit of measure
http://snomed.info/id/224915000|http://www.w3.org/2004/02/skos/core#altLabel|weeks per month|Unit of measure
http://snomed.info/id/224916004|http://www.w3.org/2004/02/skos/core#prefLabel|weeks/year|Unit of measure
http://snomed.info/id/224917008|http://www.w3.org/2004/02/skos/core#prefLabel|pounds (sterling) per annum|Unit of measure
http://snomed.info/id/224918003|http://www.w3.org/2004/02/skos/core#prefLabel|pounds (sterling) per day|Unit of measure
http://snomed.info/id/224919006|http://www.w3.org/2004/02/skos/core#prefLabel|pounds (sterling) per hour|Unit of measure
http://snomed.info/id/224920000|http://www.w3.org/2004/02/skos/core#prefLabel|pounds (sterling) per month|Unit of measure
http://snomed.info/id/224921001|http://www.w3.org/2004/02/skos/core#prefLabel|pounds (sterling) per week|Unit of measure
http://snomed.info/id/224930009|http://www.w3.org/2004/02/skos/core#prefLabel|Services|Services, facilities and utilities
http://snomed.info/id/224941006|http://www.w3.org/2004/02/skos/core#prefLabel|Wooden|Descriptor
http://snomed.info/id/224942004|http://www.w3.org/2004/02/skos/core#prefLabel|Entitlements, legal, financial|Benefits, entitlements and rights
http://snomed.info/id/224943009|http://www.w3.org/2004/02/skos/core#prefLabel|Night and day|Descriptor + Special atomic mapping values
http://snomed.info/id/224944003|http://www.w3.org/2004/02/skos/core#prefLabel|Paternal|Descriptor
http://snomed.info/id/225750008|http://www.w3.org/2004/02/skos/core#prefLabel|Every two hours|Descriptor
http://snomed.info/id/225750008|http://www.w3.org/2004/02/skos/core#altLabel|2 hourly|Descriptor
http://snomed.info/id/225750008|http://www.w3.org/2004/02/skos/core#altLabel|Two hourly|Descriptor
http://snomed.info/id/225751007|http://www.w3.org/2004/02/skos/core#prefLabel|Two to three times a week|Descriptor
http://snomed.info/id/225751007|http://www.w3.org/2004/02/skos/core#altLabel|2-3 times a week|Descriptor
http://snomed.info/id/225752000|http://www.w3.org/2004/02/skos/core#prefLabel|Every two to four hours|Descriptor
http://snomed.info/id/225752000|http://www.w3.org/2004/02/skos/core#altLabel|2-4 hourly|Descriptor
http://snomed.info/id/225752000|http://www.w3.org/2004/02/skos/core#altLabel|Every 2 to 4 hours|Descriptor
http://snomed.info/id/225752000|http://www.w3.org/2004/02/skos/core#altLabel|Two to four hourly|Descriptor
http://snomed.info/id/225753005|http://www.w3.org/2004/02/skos/core#prefLabel|Every three hours|Descriptor
http://snomed.info/id/225753005|http://www.w3.org/2004/02/skos/core#altLabel|3 hourly|Descriptor
http://snomed.info/id/225753005|http://www.w3.org/2004/02/skos/core#altLabel|Every 3 hours|Descriptor
http://snomed.info/id/225753005|http://www.w3.org/2004/02/skos/core#altLabel|Three hourly|Descriptor
http://snomed.info/id/225754004|http://www.w3.org/2004/02/skos/core#prefLabel|Every three to four hours|Descriptor
http://snomed.info/id/225754004|http://www.w3.org/2004/02/skos/core#altLabel|3-4 hourly|Descriptor
http://snomed.info/id/225754004|http://www.w3.org/2004/02/skos/core#altLabel|Three to four hourly|Descriptor
http://snomed.info/id/225756002|http://www.w3.org/2004/02/skos/core#prefLabel|Every four hours|Descriptor
http://snomed.info/id/225756002|http://www.w3.org/2004/02/skos/core#altLabel|Every 4 hours|Descriptor
http://snomed.info/id/225756002|http://www.w3.org/2004/02/skos/core#altLabel|Four hourly|Descriptor
http://snomed.info/id/225756002|http://www.w3.org/2004/02/skos/core#altLabel|q4h - Every four hours|Descriptor
http://snomed.info/id/225756002|http://www.w3.org/2004/02/skos/core#altLabel|qqh - quarta quaque hora|Descriptor
http://snomed.info/id/225757006|http://www.w3.org/2004/02/skos/core#prefLabel|Every four to six hours|Descriptor
http://snomed.info/id/225757006|http://www.w3.org/2004/02/skos/core#altLabel|4-6 hourly|Descriptor
http://snomed.info/id/225757006|http://www.w3.org/2004/02/skos/core#altLabel|Every 4 to 6 hours|Descriptor
http://snomed.info/id/225757006|http://www.w3.org/2004/02/skos/core#altLabel|Four to six hourly|Descriptor
http://snomed.info/id/225757006|http://www.w3.org/2004/02/skos/core#altLabel|q4-6hr|Descriptor
http://snomed.info/id/225758001|http://www.w3.org/2004/02/skos/core#prefLabel|After food|Descriptor + Special atomic mapping values
http://snomed.info/id/225759009|http://www.w3.org/2004/02/skos/core#prefLabel|After menstrual period|Descriptor + Special atomic mapping values
http://snomed.info/id/225760004|http://www.w3.org/2004/02/skos/core#prefLabel|Alternate days|Descriptor
http://snomed.info/id/225760004|http://www.w3.org/2004/02/skos/core#altLabel|Every other day|Descriptor
http://snomed.info/id/225761000|http://www.w3.org/2004/02/skos/core#prefLabel|As required|Descriptor
http://snomed.info/id/225761000|http://www.w3.org/2004/02/skos/core#altLabel|PRN|Descriptor
http://snomed.info/id/225761000|http://www.w3.org/2004/02/skos/core#altLabel|PRN - As required|Descriptor
http://snomed.info/id/225761000|http://www.w3.org/2004/02/skos/core#altLabel|When required|Descriptor
http://snomed.info/id/225761000|http://www.w3.org/2004/02/skos/core#altLabel|prn|Descriptor
http://snomed.info/id/225761000|http://www.w3.org/2004/02/skos/core#altLabel|prn - When required|Descriptor
http://snomed.info/id/225762007|http://www.w3.org/2004/02/skos/core#prefLabel|At the end of the day|Descriptor + Special atomic mapping values
http://snomed.info/id/225763002|http://www.w3.org/2004/02/skos/core#prefLabel|During feed|Descriptor + Special atomic mapping values
http://snomed.info/id/225764008|http://www.w3.org/2004/02/skos/core#prefLabel|Every ten minutes|Descriptor
http://snomed.info/id/225764008|http://www.w3.org/2004/02/skos/core#altLabel|Every 10 minutes|Descriptor
http://snomed.info/id/225764008|http://www.w3.org/2004/02/skos/core#altLabel|q 10 min|Descriptor
http://snomed.info/id/225765009|http://www.w3.org/2004/02/skos/core#prefLabel|Every fifteen minutes|Descriptor
http://snomed.info/id/225765009|http://www.w3.org/2004/02/skos/core#altLabel|Every 15 minutes|Descriptor
http://snomed.info/id/225765009|http://www.w3.org/2004/02/skos/core#altLabel|Quarter-hourly|Descriptor
http://snomed.info/id/225766005|http://www.w3.org/2004/02/skos/core#prefLabel|Every minute|Descriptor
http://snomed.info/id/225767001|http://www.w3.org/2004/02/skos/core#prefLabel|Every thirty minutes|Descriptor
http://snomed.info/id/225767001|http://www.w3.org/2004/02/skos/core#altLabel|Every 30 minutes|Descriptor
http://snomed.info/id/225767001|http://www.w3.org/2004/02/skos/core#altLabel|Half-hourly|Descriptor
http://snomed.info/id/225768006|http://www.w3.org/2004/02/skos/core#prefLabel|Hourly|Descriptor
http://snomed.info/id/225768006|http://www.w3.org/2004/02/skos/core#altLabel|Every hour|Descriptor
http://snomed.info/id/225769003|http://www.w3.org/2004/02/skos/core#prefLabel|Once a week|Descriptor
http://snomed.info/id/225769003|http://www.w3.org/2004/02/skos/core#altLabel|Once weekly|Descriptor
http://snomed.info/id/225773000|http://www.w3.org/2004/02/skos/core#prefLabel|Preferences|Intellectual concepts and systems
http://snomed.info/id/225780003|http://www.w3.org/2004/02/skos/core#prefLabel|Sublingual|Spatial and relational concepts
http://snomed.info/id/225865003|http://www.w3.org/2004/02/skos/core#prefLabel|Preference for burial|Intellectual concepts and systems
http://snomed.info/id/225866002|http://www.w3.org/2004/02/skos/core#prefLabel|Preference for cremation|Intellectual concepts and systems
http://snomed.info/id/225867006|http://www.w3.org/2004/02/skos/core#prefLabel|Preference for disposal of ashes|Intellectual concepts and systems
http://snomed.info/id/225868001|http://www.w3.org/2004/02/skos/core#prefLabel|Preference to be present at time of death|Intellectual concepts and systems
http://snomed.info/id/225869009|http://www.w3.org/2004/02/skos/core#prefLabel|Preference for location of deceased baby|Intellectual concepts and systems
http://snomed.info/id/225870005|http://www.w3.org/2004/02/skos/core#prefLabel|Preference for informing others of terminal diagnosis|Intellectual concepts and systems
http://snomed.info/id/22601002|http://www.w3.org/2004/02/skos/core#prefLabel|Light (weight)|Descriptor
http://snomed.info/id/226014002|http://www.w3.org/2004/02/skos/core#prefLabel|PAMS concepts|Additional values
http://snomed.info/id/226028008|http://www.w3.org/2004/02/skos/core#prefLabel|Duration of individual treatment|Descriptor
http://snomed.info/id/22717001|http://www.w3.org/2004/02/skos/core#prefLabel|No pretension for|General information qualifier
http://snomed.info/id/22717001|http://www.w3.org/2004/02/skos/core#altLabel|No pretense for|General information qualifier
http://snomed.info/id/22717001|http://www.w3.org/2004/02/skos/core#altLabel|No pretension for (contextual qualifier)|General information qualifier
http://snomed.info/id/2275002|http://www.w3.org/2004/02/skos/core#prefLabel|Compressed air|Any hazardous entity
http://snomed.info/id/22762002|http://www.w3.org/2004/02/skos/core#prefLabel|Non-invasive|Descriptor
http://snomed.info/id/228654009|http://www.w3.org/2004/02/skos/core#prefLabel|Media|Additional values
http://snomed.info/id/228655005|http://www.w3.org/2004/02/skos/core#prefLabel|Inanimate media|Additional values
http://snomed.info/id/228785007|http://www.w3.org/2004/02/skos/core#prefLabel|Patient dimensions|Descriptor
